#  Weerstation =De Bilt,,,,,,,,,,,,,,,,
#  Breedtegraad=  52.10; Lengtegraad=   5.18; Tijdzone=   1; Hoogte=   0. m,,,,,,,,,,,,,,,,
#  Y,M,D,H,GG,GD,GB,GN,T,RV,H,PS,U,D,N,R,h
#  -,-,-,-,W/m2,W/m2,W/m2,W/m2,C,%,g/kg,Pa,m/s,grd,-,mm,kJ/kg
#  ,,,,,,,,"x 0,1",,"x 0,1",,"x 0,1",,"x 0,1","x 0,1",
Y,M,D,H,GG,GD,GB,GN,T,RV,H,PS,U,D,N,R,h
2002,4,30,23,0,0,0,0,108,77,62,997,27,203,9,26,26.44
2002,4,30,24,0,0,0,0,88,91,64,1031,35,225,9,21,24.90
1986,5,1,1,0,0,0,0,83,90,61,985,30,270,2,0,23.64
1986,5,1,2,0,0,0,0,60,96,56,898,28,270,0,0,20.05
1986,5,1,3,0,0,0,0,63,95,56,907,26,30,0,0,20.36
1986,5,1,4,0,0,0,0,54,98,54,879,28,40,0,0,18.94
1986,5,1,5,0,0,0,0,51,98,53,861,21,270,0,0,18.38
1986,5,1,6,11,10,1,19,52,100,55,885,19,90,0,0,18.99
1986,5,1,7,103,83,20,106,96,74,55,885,16,80,8,0,23.46
1986,5,1,8,267,131,136,399,121,61,53,861,24,130,4,0,25.50
1986,5,1,9,428,152,276,568,139,58,57,921,22,170,1,0,28.33
1986,5,1,10,583,149,434,710,152,47,50,812,41,110,0,0,27.89
1986,5,1,11,697,150,547,771,163,41,47,760,43,80,0,0,28.25
1986,5,1,12,786,139,647,838,169,30,36,578,41,70,0,0,26.09
1986,5,1,13,828,147,681,856,181,33,42,686,41,70,0,0,28.82
1986,5,1,14,800,142,658,844,184,34,45,720,36,70,0,0,29.88
1986,5,1,15,714,151,563,776,192,38,52,846,41,130,0,0,32.46
1986,5,1,16,606,152,454,716,196,38,54,867,41,130,0,0,33.37
1986,5,1,17,475,140,335,654,195,39,55,884,41,100,0,0,33.52
1986,5,1,18,292,142,150,405,191,42,58,929,46,100,4,0,33.88
1986,5,1,19,142,95,47,214,176,44,55,886,41,110,6,0,31.59
1986,5,1,20,31,28,3,47,166,43,50,812,36,90,9,0,29.31
1986,5,1,21,3,3,0,5,149,50,52,847,26,80,0,0,28.09
1986,5,1,22,0,0,0,0,145,55,56,908,26,80,0,0,28.69
1986,5,1,23,0,0,0,0,143,59,60,962,36,90,0,0,29.50
1986,5,1,24,0,0,0,0,134,64,61,984,41,110,0,0,28.83
1986,5,2,1,0,0,0,0,127,68,62,999,31,110,0,0,28.37
1986,5,2,2,0,0,0,0,123,72,64,1030,31,110,2,0,28.47
1986,5,2,3,0,0,0,0,118,75,64,1038,26,120,2,0,27.96
1986,5,2,4,0,0,0,0,117,76,65,1045,26,110,2,0,28.11
1986,5,2,5,0,0,0,0,118,75,64,1038,26,110,2,0,27.96
1986,5,2,6,8,8,0,8,120,75,65,1052,31,120,2,0,28.41
1986,5,2,7,89,81,8,40,132,72,68,1093,31,120,9,0,30.39
1986,5,2,8,217,152,65,189,161,64,73,1171,46,130,7,0,34.61
1986,5,2,9,372,194,178,364,174,56,69,1113,62,140,4,0,34.92
1986,5,2,10,519,210,309,502,189,54,73,1179,62,140,2,0,37.46
1986,5,2,11,636,215,421,591,204,53,79,1271,67,150,1,0,40.51
1986,5,2,12,719,209,510,658,222,45,75,1205,67,140,0,0,41.34
1986,5,2,13,753,204,549,687,233,42,75,1202,87,130,0,0,42.46
1986,5,2,14,739,198,541,690,239,38,70,1128,82,140,0,0,41.80
1986,5,2,15,658,212,446,613,243,37,70,1125,82,150,0,0,42.21
1986,5,2,16,544,212,332,521,242,39,73,1178,67,160,2,0,42.87
1986,5,2,17,406,196,210,406,240,40,74,1194,62,140,3,0,42.92
1986,5,2,18,258,159,99,263,238,41,75,1209,62,130,6,0,42.97
1986,5,2,19,122,99,23,105,231,42,74,1188,41,140,8,0,42.00
1986,5,2,20,42,35,7,108,210,49,76,1219,31,120,8,0,40.36
1986,5,2,21,3,3,0,1,195,55,78,1247,21,160,2,0,39.34
1986,5,2,22,0,0,0,0,188,55,74,1194,15,90,2,0,37.61
1986,5,2,23,0,0,0,0,174,59,73,1173,21,120,2,0,35.93
1986,5,2,24,0,0,0,0,188,54,73,1172,31,150,2,0,37.36
1986,5,3,1,0,0,0,0,183,55,72,1157,31,160,2,0,36.60
1986,5,3,2,0,0,0,0,170,62,75,1202,26,180,4,0,36.03
1986,5,3,3,0,0,0,0,152,71,76,1227,21,160,4,0,34.45
1986,5,3,4,0,0,0,0,155,65,71,1145,26,150,4,0,33.49
1986,5,3,5,0,0,0,0,151,67,71,1150,26,150,4,0,33.08
1986,5,3,6,8,8,0,6,150,66,70,1126,26,150,4,0,32.73
1986,5,3,7,97,85,12,59,158,64,71,1149,31,150,9,0,33.80
1986,5,3,8,231,151,80,229,175,58,72,1160,41,150,6,0,35.78
1986,5,3,9,383,190,193,390,195,52,73,1179,36,160,4,0,38.08
1986,5,3,10,542,195,347,561,211,48,75,1201,46,170,1,0,40.21
1986,5,3,11,650,206,444,621,227,44,75,1214,57,140,0,0,41.85
1986,5,3,12,725,206,519,666,246,41,79,1269,62,160,0,0,44.80
1986,5,3,13,733,227,506,631,241,42,78,1261,62,190,0,0,44.04
1986,5,3,14,747,194,553,704,248,40,78,1253,57,190,0,0,44.75
1986,5,3,15,547,292,255,348,242,41,77,1239,46,190,4,4,43.88
1986,5,3,16,192,181,11,17,201,61,89,1436,51,250,9,10,42.74
1986,5,3,17,33,33,0,1,153,87,94,1513,36,300,10,1,39.08
1986,5,3,18,56,54,2,4,145,80,82,1321,36,300,9,0,35.24
1986,5,3,19,19,19,0,1,142,75,75,1215,41,290,4,3,33.17
1986,5,3,20,6,6,0,1,125,82,74,1189,31,280,4,19,31.19
1986,5,3,21,0,0,0,0,107,88,70,1132,41,280,4,15,28.35
1986,5,3,22,0,0,0,0,96,93,69,1112,36,350,4,0,26.97
1986,5,3,23,0,0,0,0,96,88,65,1052,26,300,4,0,25.97
1986,5,3,24,0,0,0,0,96,88,65,1052,21,270,4,0,25.97
1986,5,4,1,0,0,0,0,96,89,66,1064,10,20,4,18,26.22
1986,5,4,2,0,0,0,0,90,93,66,1068,10,310,2,21,25.61
1986,5,4,3,0,0,0,0,86,95,66,1062,10,270,2,2,25.20
1986,5,4,4,0,0,0,0,89,96,68,1095,10,250,2,6,26.01
1986,5,4,5,0,0,0,0,91,95,68,1098,15,210,2,0,26.21
1986,5,4,6,0,0,0,0,92,94,68,1094,10,160,2,0,26.31
1986,5,4,7,19,19,0,2,93,94,68,1101,15,150,2,0,26.42
1986,5,4,8,169,153,16,46,104,96,75,1211,26,150,9,0,29.30
1986,5,4,9,322,216,106,212,115,82,69,1113,31,210,6,0,28.91
1986,5,4,10,419,267,152,245,123,75,67,1073,31,200,6,0,29.22
1986,5,4,11,586,260,326,454,136,70,68,1090,36,220,3,0,30.80
1986,5,4,12,806,143,663,848,155,62,68,1092,41,170,0,0,32.73
1986,5,4,13,811,147,664,824,155,55,60,969,41,170,0,0,30.72
1986,5,4,14,828,147,681,863,166,55,64,1039,46,180,0,0,32.85
1986,5,4,15,600,264,336,458,165,50,58,939,41,170,3,0,31.23
1986,5,4,16,547,216,331,515,168,48,57,918,36,130,2,0,31.28
1986,5,4,17,414,197,217,415,165,48,56,901,36,150,3,0,30.73
1986,5,4,18,289,151,138,360,167,47,55,894,36,140,4,0,30.68
1986,5,4,19,111,100,11,50,155,55,60,969,31,110,9,0,30.72
1986,5,4,20,31,29,2,30,139,65,64,1032,31,100,9,0,30.10
1986,5,4,21,0,0,0,0,129,69,64,1027,26,90,2,0,29.08
1986,5,4,22,0,0,0,0,123,72,64,1030,26,60,2,0,28.47
1986,5,4,23,0,0,0,0,116,77,65,1052,21,50,2,0,28.01
1986,5,4,24,0,0,0,0,121,78,68,1101,26,60,2,0,29.27
1986,5,5,1,0,0,0,0,122,82,72,1165,31,60,2,0,30.38
1986,5,5,2,0,0,0,0,124,86,77,1238,31,70,7,0,31.84
1986,5,5,3,0,0,0,0,123,88,78,1259,41,90,7,0,31.99
1986,5,5,4,0,0,0,0,121,90,79,1271,21,270,7,0,32.04
1986,5,5,5,0,0,0,0,125,89,80,1290,15,130,7,0,32.70
1986,5,5,6,8,8,0,4,125,91,82,1319,15,130,7,0,33.20
1986,5,5,7,78,72,6,27,129,88,81,1309,10,40,9,0,33.36
1986,5,5,8,122,114,8,22,136,86,83,1340,15,270,9,0,34.57
1986,5,5,9,211,195,16,33,143,88,89,1434,36,50,9,0,36.80
1986,5,5,10,242,225,17,28,148,88,92,1482,31,100,9,0,38.07
1986,5,5,11,456,316,140,193,159,83,93,1500,41,100,7,0,39.45
1986,5,5,12,628,291,337,430,180,71,91,1466,46,140,3,0,41.09
1986,5,5,13,764,202,562,694,186,72,96,1543,57,160,0,0,42.97
1986,5,5,14,503,346,157,197,191,69,95,1526,51,150,7,0,43.23
1986,5,5,15,422,327,95,129,202,57,84,1350,46,200,8,0,41.57
1986,5,5,16,356,286,70,108,204,54,81,1295,46,220,8,0,41.02
1986,5,5,17,175,164,11,20,176,64,80,1288,57,230,9,0,37.90
1986,5,5,18,147,137,10,27,163,71,82,1316,46,290,9,4,37.08
1986,5,5,19,86,80,6,25,145,82,84,1354,26,270,9,0,35.75
1986,5,5,20,33,30,3,31,120,81,71,1136,31,280,9,0,29.92
1986,5,5,21,0,0,0,0,107,81,65,1042,26,280,7,0,27.09
1986,5,5,22,0,0,0,0,102,79,61,983,21,270,7,0,25.58
1986,5,5,23,0,0,0,0,95,80,59,950,10,270,7,0,24.36
1986,5,5,24,0,0,0,0,91,88,63,1017,5,350,7,0,24.96
1986,5,6,1,0,0,0,0,80,92,61,987,10,90,7,0,23.34
1986,5,6,2,0,0,0,0,73,91,58,931,15,100,8,0,21.87
1986,5,6,3,0,0,0,0,76,91,59,950,10,100,8,0,22.43
1986,5,6,4,0,0,0,0,79,92,61,980,10,100,8,0,23.24
1986,5,6,5,0,0,0,0,89,85,60,969,15,100,8,0,24.00
1986,5,6,6,0,0,0,0,92,86,62,1001,10,140,8,0,24.81
1986,5,6,7,19,19,0,2,101,81,62,1001,15,130,8,0,25.73
1986,5,6,8,72,69,3,7,112,74,61,984,31,120,9,0,26.59
1986,5,6,9,214,197,17,33,133,62,59,947,41,100,9,0,28.23
1986,5,6,10,161,153,8,12,134,64,61,984,36,90,9,0,28.83
1986,5,6,11,78,76,2,2,144,63,64,1034,21,130,9,1,30.61
1986,5,6,12,119,116,3,4,134,71,68,1092,15,80,9,9,30.59
1986,5,6,13,117,114,3,4,132,83,78,1260,26,80,9,0,32.91
1986,5,6,14,519,345,174,219,156,77,85,1365,46,80,6,0,37.12
1986,5,6,15,700,184,516,698,165,69,81,1295,62,80,0,0,37.03
1986,5,6,16,439,277,162,249,169,67,80,1290,67,90,6,0,37.19
1986,5,6,17,178,167,11,21,170,65,78,1260,62,70,9,0,36.79
1986,5,6,18,197,170,27,69,178,67,85,1366,51,90,8,0,39.37
1986,5,6,19,136,105,31,131,164,77,89,1436,57,90,8,20,38.95
1986,5,6,20,6,6,0,1,151,91,97,1562,41,140,8,21,39.64
1986,5,6,21,0,0,0,0,139,89,88,1414,46,120,8,3,36.14
1986,5,6,22,0,0,0,0,138,88,86,1389,46,80,8,0,35.53
1986,5,6,23,0,0,0,0,130,94,88,1408,31,90,8,0,35.22
1986,5,6,24,0,0,0,0,135,95,92,1470,41,120,8,0,36.74
1986,5,7,1,0,0,0,0,136,89,86,1386,46,150,8,0,35.33
1986,5,7,2,0,0,0,0,133,91,87,1390,51,210,3,0,35.27
1986,5,7,3,0,0,0,0,127,90,82,1322,46,200,3,0,33.40
1986,5,7,4,0,0,0,0,119,89,77,1240,46,200,3,0,31.33
1986,5,7,5,0,0,0,0,121,85,75,1200,41,210,3,0,31.03
1986,5,7,6,8,8,0,3,114,86,72,1159,46,210,3,0,29.56
1986,5,7,7,108,93,15,72,116,83,70,1134,46,220,8,0,29.26
1986,5,7,8,214,161,53,145,125,77,69,1116,46,230,7,0,29.93
1986,5,7,9,322,222,100,197,123,74,66,1059,51,220,7,0,28.97
1986,5,7,10,597,158,439,695,139,67,66,1064,57,210,0,0,30.60
1986,5,7,11,678,192,486,667,149,62,65,1051,57,210,0,0,31.37
1986,5,7,12,775,167,608,769,152,56,60,967,62,200,0,0,30.41
1986,5,7,13,789,182,607,745,157,56,62,999,57,200,0,0,31.43
1986,5,7,14,544,339,205,256,155,55,60,969,57,210,6,0,30.72
1986,5,7,15,425,329,96,129,159,51,57,921,51,210,8,0,30.37
1986,5,7,16,325,284,41,62,157,52,57,928,46,210,9,0,30.17
1986,5,7,17,447,183,264,496,166,50,59,945,36,230,2,0,31.59
1986,5,7,18,311,147,164,419,156,51,56,904,36,200,3,10,29.81
1986,5,7,19,50,48,2,8,103,89,69,1115,51,280,9,1,27.69
1986,5,7,20,28,26,2,19,100,93,71,1142,21,320,3,0,27.88
1986,5,7,21,3,3,0,1,92,97,70,1129,10,110,3,0,26.82
1986,5,7,22,0,0,0,0,98,93,70,1127,15,160,3,0,27.43
1986,5,7,23,0,0,0,0,94,93,68,1097,15,170,3,0,26.52
1986,5,7,24,0,0,0,0,96,93,69,1112,15,170,3,0,26.97
1986,5,8,1,0,0,0,0,89,95,67,1083,21,190,3,0,25.76
1986,5,8,2,0,0,0,0,83,95,65,1040,21,220,8,0,24.65
1986,5,8,3,0,0,0,0,77,92,60,967,21,200,8,0,22.78
1986,5,8,4,0,0,0,0,73,92,58,941,21,200,8,0,21.87
1986,5,8,5,0,0,0,0,69,92,57,915,21,200,8,0,21.22
1986,5,8,6,17,16,1,13,71,92,58,928,26,210,8,0,21.67
1986,5,8,7,131,95,36,167,88,87,61,985,31,220,7,0,24.15
1986,5,8,8,292,138,154,419,102,82,63,1021,36,200,3,0,26.08
1986,5,8,9,397,196,201,393,114,79,66,1065,41,230,4,0,28.05
1986,5,8,10,322,278,44,70,117,77,66,1059,46,220,8,0,28.36
1986,5,8,11,256,239,17,23,113,80,66,1071,46,230,9,0,27.95
1986,5,8,12,383,343,40,50,126,71,64,1036,51,260,9,0,28.77
1986,5,8,13,589,336,253,310,130,66,61,989,62,250,5,0,28.43
1986,5,8,14,261,245,16,20,117,75,64,1031,62,230,9,0,27.86
1986,5,8,15,378,326,52,70,129,68,63,1012,46,230,8,0,28.83
1986,5,8,16,350,289,61,93,131,62,58,935,51,230,8,34,27.77
1986,5,8,17,283,236,47,88,101,87,67,1076,46,270,8,2,26.98
1986,5,8,18,217,175,42,107,125,72,65,1044,36,240,8,0,28.92
1986,5,8,19,119,106,13,54,125,72,65,1044,36,210,9,0,28.92
1986,5,8,20,33,31,2,24,113,81,67,1085,36,190,9,0,28.20
1986,5,8,21,3,3,0,3,101,87,67,1076,26,180,8,0,26.98
1986,5,8,22,0,0,0,0,102,88,68,1095,26,200,8,0,27.33
1986,5,8,23,0,0,0,0,112,78,64,1038,31,240,8,1,27.35
1986,5,8,24,0,0,0,0,104,84,66,1059,41,240,8,0,27.04
1986,5,9,1,0,0,0,0,102,83,64,1033,46,240,8,0,26.33
1986,5,9,2,0,0,0,0,100,84,64,1032,46,240,8,0,26.13
1986,5,9,3,0,0,0,0,92,89,64,1036,51,240,8,0,25.31
1986,5,9,4,0,0,0,0,93,90,65,1054,46,240,8,0,25.66
1986,5,9,5,0,0,0,0,89,93,66,1061,41,240,8,0,25.51
1986,5,9,6,11,11,0,5,91,93,67,1075,36,250,8,0,25.96
1986,5,9,7,81,75,6,25,95,92,68,1092,31,240,9,0,26.62
1986,5,9,8,122,115,7,20,102,89,69,1108,36,240,9,0,27.58
1986,5,9,9,222,204,18,35,107,86,69,1107,41,240,9,0,28.09
1986,5,9,10,303,275,28,44,118,84,72,1163,36,220,9,0,29.97
1986,5,9,11,281,261,20,27,126,78,71,1138,36,240,9,0,30.53
1986,5,9,12,517,345,172,216,139,68,67,1080,41,230,6,0,30.85
1986,5,9,13,603,331,272,331,142,65,65,1053,46,230,5,0,30.65
1986,5,9,14,169,162,7,8,139,65,64,1032,36,230,9,0,30.10
1986,5,9,15,89,87,2,3,131,80,75,1206,36,210,9,10,32.05
1986,5,9,16,156,149,7,10,125,91,82,1319,36,220,9,1,33.20
1986,5,9,17,119,114,5,9,125,90,81,1305,41,220,9,8,32.95
1986,5,9,18,22,22,0,1,119,95,82,1324,41,240,8,1,32.59
1986,5,9,19,17,17,0,1,121,93,82,1313,36,230,8,0,32.79
1986,5,9,20,6,6,0,1,121,92,81,1299,36,220,8,0,32.54
1986,5,9,21,3,3,0,2,119,93,81,1296,31,200,8,0,32.33
1986,5,9,22,0,0,0,0,119,93,81,1296,36,200,8,0,32.33
1986,5,9,23,0,0,0,0,119,92,80,1282,31,200,8,0,32.08
1986,5,9,24,0,0,0,0,119,93,81,1296,31,200,8,10,32.33
1986,5,10,1,0,0,0,0,117,97,83,1334,31,200,8,22,32.63
1986,5,10,2,0,0,0,0,118,97,84,1343,31,200,9,18,32.99
1986,5,10,3,0,0,0,0,119,98,85,1365,31,200,9,8,33.34
1986,5,10,4,0,0,0,0,120,97,85,1361,36,200,9,16,33.44
1986,5,10,5,0,0,0,0,123,98,87,1402,31,220,9,2,34.25
1986,5,10,6,0,0,0,0,127,98,90,1439,36,230,9,4,35.42
1986,5,10,7,6,6,0,0,130,96,90,1438,46,250,9,0,35.72
1986,5,10,8,19,19,0,0,132,94,89,1426,51,250,9,0,35.68
1986,5,10,9,42,41,1,1,133,97,92,1482,46,240,9,0,36.53
1986,5,10,10,117,113,4,6,135,91,88,1408,57,250,9,0,35.73
1986,5,10,11,125,121,4,5,143,88,89,1434,62,230,9,0,36.80
1986,5,10,12,289,270,19,24,151,84,90,1442,51,230,9,0,37.87
1986,5,10,13,194,186,8,10,153,86,93,1495,57,240,9,0,38.83
1986,5,10,14,186,178,8,10,154,85,93,1487,57,230,9,0,38.93
1986,5,10,15,117,114,3,4,157,84,93,1498,57,220,9,2,39.24
1986,5,10,16,69,68,1,2,150,95,101,1620,51,230,9,7,40.54
1986,5,10,17,56,55,1,2,149,96,102,1627,46,220,9,2,40.69
1986,5,10,18,31,31,0,1,151,96,103,1648,46,230,10,0,41.15
1986,5,10,19,67,64,3,13,152,91,98,1572,51,250,9,0,39.99
1986,5,10,20,22,21,1,9,147,87,91,1455,62,240,9,0,37.71
1986,5,10,21,0,0,0,0,139,85,84,1350,62,250,9,0,35.13
1986,5,10,22,0,0,0,0,128,80,73,1183,67,240,9,0,31.24
1986,5,10,23,0,0,0,0,119,78,67,1087,72,240,9,0,28.81
1986,5,10,24,0,0,0,0,117,74,63,1018,62,240,9,0,27.61
1986,5,11,1,0,0,0,0,106,80,63,1023,46,230,9,0,26.49
1986,5,11,2,0,0,0,0,104,81,63,1022,51,230,9,0,26.28
1986,5,11,3,0,0,0,0,101,80,61,989,51,240,9,0,25.47
1986,5,11,4,0,0,0,0,97,83,62,999,51,230,9,0,25.32
1986,5,11,5,0,0,0,0,101,86,66,1063,57,240,9,0,26.73
1986,5,11,6,17,16,1,9,103,87,68,1090,62,230,9,0,27.44
1986,5,11,7,75,70,5,20,110,85,69,1116,62,230,9,0,28.40
1986,5,11,8,78,75,3,8,110,85,69,1116,62,240,9,0,28.40
1986,5,11,9,175,164,11,21,115,81,68,1099,67,240,9,0,28.66
1986,5,11,10,125,120,5,7,115,81,68,1099,72,240,9,0,28.66
1986,5,11,11,458,324,134,181,129,75,69,1116,77,250,7,0,30.34
1986,5,11,12,422,352,70,87,133,73,69,1115,82,250,8,0,30.74
1986,5,11,13,367,337,30,37,139,68,67,1080,72,250,9,0,30.85
1986,5,11,14,344,317,27,34,137,66,64,1035,72,260,9,0,29.89
1986,5,11,15,469,330,139,184,147,64,66,1071,72,250,7,0,31.42
1986,5,11,16,308,281,27,40,145,63,65,1040,82,260,9,0,30.96
1986,5,11,17,272,237,35,64,138,66,65,1041,82,250,9,0,30.25
1986,5,11,18,186,170,16,39,134,68,65,1045,72,250,9,0,29.84
1986,5,11,19,106,98,8,32,131,72,67,1085,62,250,9,0,30.04
1986,5,11,20,53,45,8,78,123,83,74,1187,67,250,8,0,30.98
1986,5,11,21,3,3,0,1,118,73,63,1010,62,240,9,0,27.71
1986,5,11,22,0,0,0,0,109,78,63,1017,57,240,9,0,26.79
1986,5,11,23,0,0,0,0,104,83,65,1047,46,240,9,0,26.78
1986,5,11,24,0,0,0,0,90,92,66,1056,26,230,9,0,25.61
1986,5,12,1,0,0,0,0,90,90,64,1033,21,220,9,0,25.11
1986,5,12,2,0,0,0,0,90,90,64,1033,21,210,3,0,25.11
1986,5,12,3,0,0,0,0,90,89,63,1022,21,200,3,0,24.86
1986,5,12,4,0,0,0,0,94,88,64,1038,21,210,3,0,25.51
1986,5,12,5,0,0,0,0,101,86,66,1063,21,220,3,0,26.73
1986,5,12,6,8,8,0,2,106,86,68,1099,21,220,3,0,27.74
1986,5,12,7,78,73,5,21,114,85,71,1146,26,200,9,0,29.31
1986,5,12,8,111,105,6,16,119,81,70,1129,26,190,9,0,29.57
1986,5,12,9,131,125,6,12,130,77,72,1153,21,200,9,0,31.19
1986,5,12,10,189,179,10,16,144,75,76,1230,36,190,9,0,33.63
1986,5,12,11,631,247,384,517,171,70,85,1365,46,200,2,0,38.66
1986,5,12,12,703,251,452,561,181,60,77,1246,62,230,1,0,37.66
1986,5,12,13,717,264,453,547,198,50,72,1155,51,210,1,0,38.13
1986,5,12,14,756,211,545,672,198,48,69,1109,57,220,0,0,37.37
1986,5,12,15,719,182,537,710,214,43,68,1096,57,220,0,0,38.75
1986,5,12,16,603,190,413,619,215,44,70,1129,57,230,0,0,39.36
1986,5,12,17,492,160,332,606,215,44,70,1129,57,220,0,0,39.36
1986,5,12,18,344,138,206,504,191,59,81,1305,51,280,2,0,39.69
1986,5,12,19,128,112,16,62,153,63,68,1095,36,270,9,0,32.53
1986,5,12,20,22,21,1,8,140,73,72,1167,36,260,3,0,32.21
1986,5,12,21,0,0,0,0,130,81,75,1213,26,270,3,0,31.95
1986,5,12,22,0,0,0,0,120,88,77,1234,21,270,3,0,31.43
1986,5,12,23,0,0,0,0,111,92,76,1216,15,230,3,0,30.26
1986,5,12,24,0,0,0,0,124,89,80,1282,36,240,3,0,32.59
1986,5,13,1,0,0,0,0,125,79,71,1145,36,250,3,0,30.43
1986,5,13,2,0,0,0,0,124,76,68,1094,41,240,4,0,29.58
1986,5,13,3,0,0,0,0,117,75,64,1031,31,230,4,0,27.86
1986,5,13,4,0,0,0,0,118,71,61,983,31,230,4,0,27.20
1986,5,13,5,0,0,0,0,120,68,59,954,31,240,4,0,26.91
1986,5,13,6,6,6,0,1,119,70,60,975,31,230,4,0,27.05
1986,5,13,7,28,27,1,3,120,69,60,968,41,240,4,1,27.16
1986,5,13,8,42,41,1,2,113,83,69,1111,36,230,9,2,28.71
1986,5,13,9,58,57,1,2,112,81,67,1078,36,220,9,0,28.10
1986,5,13,10,133,128,5,8,113,84,70,1125,36,200,9,0,28.96
1986,5,13,11,297,275,22,30,123,75,67,1073,36,240,9,0,29.22
1986,5,13,12,797,160,637,789,140,68,67,1087,57,250,0,0,30.95
1986,5,13,13,828,156,672,810,155,62,68,1092,62,250,0,0,32.73
1986,5,13,14,736,232,504,618,155,57,62,1004,62,260,0,0,31.22
1986,5,13,15,706,198,508,669,154,58,63,1015,62,240,0,0,31.37
1986,5,13,16,547,238,309,461,156,59,65,1046,57,260,3,0,32.08
1986,5,13,17,414,217,197,357,158,58,65,1041,46,280,4,0,32.28
1986,5,13,18,325,154,171,416,150,62,66,1057,41,270,3,0,31.72
1986,5,13,19,192,105,87,332,140,63,62,1007,36,260,5,0,29.70
1986,5,13,20,81,54,27,249,134,64,61,984,31,270,6,0,28.83
1986,5,13,21,11,11,0,1,125,70,63,1015,21,240,4,0,28.42
1986,5,13,22,0,0,0,0,120,66,57,926,26,250,4,0,26.40
1986,5,13,23,0,0,0,0,97,76,57,915,15,240,4,0,24.06
1986,5,13,24,0,0,0,0,101,77,59,952,15,220,4,0,24.97
1986,5,14,1,0,0,0,0,107,72,57,926,15,240,4,0,25.08
1986,5,14,2,0,0,0,0,106,76,60,971,21,230,7,0,25.73
1986,5,14,3,0,0,0,0,105,78,61,990,15,250,7,0,25.88
1986,5,14,4,0,0,0,0,107,74,59,952,21,250,7,0,25.58
1986,5,14,5,0,0,0,0,104,75,59,946,31,230,7,0,25.28
1986,5,14,6,3,3,0,0,102,78,60,971,26,230,7,0,25.33
1986,5,14,7,31,30,1,3,103,80,62,1002,41,250,9,0,25.93
1986,5,14,8,53,52,1,3,101,87,67,1076,31,230,9,0,26.98
1986,5,14,9,208,193,15,29,109,78,63,1017,31,240,9,0,26.79
1986,5,14,10,467,268,199,305,124,70,63,1008,36,240,5,0,28.32
1986,5,14,11,567,292,275,367,128,67,61,990,46,250,4,0,28.22
1986,5,14,12,561,339,222,274,140,65,64,1039,57,250,5,0,30.20
1986,5,14,13,408,361,47,57,146,58,60,964,46,240,9,0,29.80
1986,5,14,14,519,355,164,201,143,60,61,978,51,240,6,0,29.75
1986,5,14,15,311,287,24,31,143,64,65,1043,51,200,9,0,30.76
1986,5,14,16,500,268,232,346,157,61,68,1088,46,210,4,1,32.94
1986,5,14,17,294,243,51,91,133,75,71,1146,46,160,8,0,31.25
1986,5,14,18,314,162,152,366,145,73,75,1205,21,130,4,0,33.48
1986,5,14,19,169,115,54,205,149,67,70,1135,15,160,6,0,32.63
1986,5,14,20,61,50,11,98,134,75,72,1153,15,150,8,0,31.60
1986,5,14,21,6,6,0,1,124,76,68,1094,15,140,7,0,29.58
1986,5,14,22,0,0,0,0,119,73,63,1017,15,180,7,0,27.81
1986,5,14,23,0,0,0,0,119,71,61,989,21,170,7,0,27.31
1986,5,14,24,0,0,0,0,116,73,62,997,21,170,7,0,27.25
1986,5,15,1,0,0,0,0,116,74,63,1011,26,180,7,0,27.50
1986,5,15,2,0,0,0,0,110,77,63,1011,26,170,7,0,26.89
1986,5,15,3,0,0,0,0,105,79,62,1003,31,160,7,0,26.13
1986,5,15,4,0,0,0,0,104,80,63,1009,31,170,7,0,26.28
1986,5,15,5,0,0,0,0,109,78,63,1017,26,180,7,0,26.79
1986,5,15,6,3,3,0,0,110,77,63,1011,36,170,7,4,26.89
1986,5,15,7,17,17,0,1,101,88,68,1088,41,200,7,0,27.23
1986,5,15,8,61,59,2,5,106,87,69,1112,41,180,9,0,27.99
1986,5,15,9,119,114,5,9,107,88,70,1132,46,190,9,2,28.35
1986,5,15,10,158,151,7,11,111,84,69,1110,51,190,9,20,28.50
1986,5,15,11,78,76,2,2,87,92,64,1035,51,240,9,16,24.80
1986,5,15,12,114,111,3,4,86,92,64,1028,57,250,9,1,24.70
1986,5,15,13,178,171,7,8,89,86,61,981,67,270,9,0,24.25
1986,5,15,14,653,301,352,430,115,70,59,950,72,270,3,0,26.40
1986,5,15,15,594,290,304,397,113,63,52,844,72,270,4,0,24.43
1986,5,15,16,533,251,282,417,122,58,51,824,72,270,3,0,25.10
1986,5,15,17,331,245,86,155,123,56,50,801,72,260,7,0,24.95
1986,5,15,18,292,174,118,282,115,61,51,828,77,250,5,0,24.39
1986,5,15,19,75,71,4,15,115,62,52,841,62,250,9,0,24.64
1986,5,15,20,72,51,21,179,107,72,57,926,46,250,7,0,25.08
1986,5,15,21,6,6,0,2,95,77,57,914,51,240,7,0,23.86
1986,5,15,22,0,0,0,0,91,80,57,925,36,240,7,0,23.45
1986,5,15,23,0,0,0,0,88,81,57,917,46,240,7,0,23.15
1986,5,15,24,0,0,0,0,85,85,58,943,41,230,7,0,23.09
1986,5,16,1,0,0,0,0,78,86,56,910,46,230,7,0,21.88
